,TS_ID,Team,Season,Conference,NatChamp,Playoff,ConfChamp,Heisman,Games,Win,Loss,Off.Rank,Off.Plays,Off.Yards,Off.Yards.Play,Off.TDs,Off.Yards.per.Game,Def.Rank,Def.Plays,Yards.Allowed,Yards.Play.Allowed,Off.TDs.Allowed,Total.TDs.Allowed,Yards.Per.Game.Allowed,First.Down.Rank,First.Down.Runs,First.Down.Passes,First.Down.Penalties,First.Downs,First.Down.Def.Rank,Opp.First.Down.Runs,Opp.First.Down.Passes,Opp.First.Down.Penalties,Opp.First.Downs,X4th.Down.Rank,X4th.Attempts,X4th.Conversions,X4th.Percent,X4rd.Down.Def.Rank,Opp.4th.Conversion,Opp.4th.Attempt,Opponent.4th.Percent,Kickoff.Return.Rank,Kickoffs.Returned,Kickoff.Return.Yards,Kickoff.Return.Touchdowns,Avg.Yard.per.Kickoff.Return,Passing.Off.Rank,Pass.Attempts,Pass.Completions,Interceptions.Thrown.x,Pass.Yards,Pass.Yards.Attempt,Yards.Completion,Pass.Touchdowns,Pass.Yards.Per.Game,Pass.Def.Rank,Opp.Completions.Allowed,Opp.Pass.Attempts,Opp.Pass.Yds.Allowed,Opp.Pass.TDs.Allowed,Yards.Attempt.Allowed,Yards.Completion.Allowed,Pass.Yards.Per.Game.Allowed,Penalty.Rank,Penalties,Penalty.Yards,Penalty.Yards.Per.Game,Punt.Return.Rank,Punt.Returns,Net.Punt.Return.Yards,Punt.Return.Touchdowns,Avg.Yards.Per.Punt.Return,Punt.Return.Def.Rank,Opp.Punt.Returns,Opp.Net.Punt.Return.Yards,Opp.Punt.Return.Touchdowns.Allowed,Avg.Yards.Allowed.per.Punt.Return,Redzone.Off.Rank,Redzone.Attempts,Redzone.Rush.TD,Redzone.Pass.TD,Redzone.Field.Goals.Made,Redzone.Scores,Redzone.Points,Redzone.Def.Rank,Opp.Redzone.Attempts,Opp.Redzone.Rush.TD.Allowed,Opp.Redzone.Pass.Touchdowns.Allowed,Opp.Redzone.Field.Goals.Made,Opp.Redzone.Scores,Redzone.Points.Allowed,Rushing.Off.Rank,Rush.Attempts,Rush.Yds,Yards.Rush,Rushing.TD,Rushing.Yards.per.Game,Rushing.Def.Rank,Opp.Rush.Attempts,Opp.Rush.Yards.Alloweed,Yds.Rush.Allowed,Opp.Rush.Touchdowns.Allowed,Rush.Yards.Per.Game.Allowed,Sack.Rank,Sacks,Sack.Yards,Average.Sacks.per.Game,Scoring.Def.Rank,Touchdowns.Allowed,Opponent.Extra.Points,X2.Point.Conversions.Allowed,Opp.Deflected.Extra.Points,Opp.Feild.Goals.Made,Opp.Safety,Points.Allowed,Avg.Points.per.Game.Allowed,Scoring.Off.Rank,Touchdowns,PAT,X2.Point.Conversions,Defensive.Points,Feild.Goals,Safety,Total.Points,Points.Per.Game,Tackle.for.Loss.Rank,Solo.Tackle.For.Loss,Assist.Tackle.For.Loss,Tackle.for.Loss.Yards,Total.Tackle.For.Loss,Tackle.For.Loss.Per.Game,X3rd.Down.Rank,X3rd.Attempts,X3rd.Conversions,X3rd.Percent,X3rd.Down.Def.Rank,Opp.3rd.Conversion,Opp.3rd.Attempt,Opponent.3rd.Percent,Time.of.Possession.Rank,Average.T.O.P,Turnover.Rank,Fumbles.Recovered,Opponents.Intercepted,Turnovers.Gain,Fumbles.Lost,Interceptions.Thrown.y,Turnovers.Lost,Turnover.Margin,Avg.Turnover.Margin.per.Game,Avg Rank,Net Yards Per Play,winpct
888,934,South Carolina,2020,SEC,0,0,0,0,10,2,8,96,664,3551,5.35,29,355,104,688,4515,6.56,44,47,452,110,113,106,15,234,110,113,106,15,234,12,17,23,1,55,8,15,1,113,18,23,453,1.0,103,295,175,9,1872,6.35,10.7,8,187,97,193,290,2561,21,8.83,13.27,256.1,26,50,437,43.7,109,12,153,0,12.75,109,12,153,0,12.75,64,29,15,6,3,24,0.83,96,47,20,12,9,41,0.87,63,369,1679,4.55,21,167.9,95,398,1954,4.91,23,195.4,95,27,150,2.7,105,47,45,0,0,11,0,360,36.0,96,29,26,1,0,11,0,235,23.5,121,31,16,150,39,3.9,97,137,50,0.37,117,61,126,0.48,74,29:21:00,95,3,8,11,6,9,15,-4,-0.4,100.0,-1.21,0.2
889,942,Tennessee,2020,SEC,0,0,0,0,10,3,7,104,660,3462,5.25,26,346,65,699,4074,5.83,30,35,407,100,83,124,14,221,100,83,124,14,221,22,16,24,1,30,4,9,0,81,5,27,112,0.0,85,285,179,9,2047,7.18,11.44,14,205,106,214,314,2658,15,8.46,12.42,265.8,59,61,502,50.2,11,8,8,0,1.0,11,8,8,0,1.0,112,23,12,3,2,17,0.74,100,43,15,11,12,38,0.88,86,375,1415,3.77,12,141.5,41,385,1416,3.68,15,141.6,100,29,209,2.9,71,35,34,0,0,19,0,301,30.1,108,29,26,0,0,5,0,215,21.5,83,47,16,208,55,5.5,119,129,39,0.3,114,70,147,0.48,105,27:57:00,98,5,5,10,6,9,15,-5,-0.5,84.5,-0.5800000000000001,0.3
890,944,Texas A&M,2020,SEC,0,0,0,0,9,8,1,33,617,3935,6.38,36,437,12,528,2849,5.4,22,24,317,52,50,91,16,157,52,50,91,16,157,121,2,7,0,93,7,11,1,54,7,45,142,0.0,57,276,174,4,2109,7.64,12.12,20,234,54,178,279,2019,16,7.24,11.34,224.3,78,53,492,54.67,1,3,-6,0,-2.0,1,3,-6,0,-2.0,47,41,13,14,8,35,0.85,113,22,6,9,5,20,0.91,27,341,1826,5.35,16,202.9,3,249,830,3.33,6,92.2,4,4,26,0.44,27,24,23,0,0,7,1,190,21.1,41,37,36,0,0,9,0,285,31.7,64,43,24,229,55,6.1,2,120,68,0.57,23,38,108,0.35,3,35:06:00,31,4,9,13,4,4,8,5,0.56,22.5,0.9799999999999995,0.8888888888888888
891,960,Vanderbilt,2020,SEC,0,0,0,0,9,0,9,110,630,2970,4.71,17,330,121,603,4387,7.28,43,44,487,95,92,117,10,219,95,92,117,10,219,43,12,20,1,81,6,10,1,39,14,12,265,0.0,71,301,192,11,1979,6.57,10.31,13,220,120,221,301,2668,24,8.86,12.07,296.4,12,42,343,38.11,107,16,201,0,12.56,107,16,201,0,12.56,118,20,3,9,2,14,0.7,112,32,12,10,7,29,0.91,113,329,991,3.01,4,110.1,90,302,1719,5.69,19,191.0,60,19,133,2.11,112,44,40,1,0,10,0,336,37.3,125,17,17,0,0,4,1,133,14.8,123,27,12,143,33,3.7,68,138,55,0.4,95,43,98,0.44,67,29:42:00,115,7,2,9,6,11,17,-8,-0.89,115.5,-2.5700000000000003,0.0
960,847,App State,2020,Sun Belt,0,0,0,0,12,9,3,26,845,5424,6.42,49,452,18,798,3946,4.94,27,30,329,101,105,95,23,223,101,105,95,23,223,61,11,20,1,40,13,27,0,16,42,17,728,1.0,105,300,190,11,2245,7.48,11.82,21,187,11,168,350,2135,13,6.1,12.71,177.9,107,88,811,67.58,14,18,39,0,2.17,14,18,39,0,2.17,106,52,17,13,9,39,0.75,24,37,12,7,9,28,0.76,7,545,3179,5.83,28,264.9,49,448,1811,4.04,14,150.9,40,21,131,1.75,21,30,20,2,0,12,0,240,20.0,30,52,51,0,0,13,2,406,33.8,80,47,42,281,68,5.7,7,162,83,0.51,41,65,172,0.38,21,32:18:00,57,3,15,18,6,11,17,1,0.08,22.0,1.4799999999999995,0.75
961,851,Arkansas St.,2020,Sun Belt,0,0,0,0,11,4,7,13,849,5387,6.35,46,490,115,821,5171,6.3,51,53,470,123,88,153,19,260,123,88,153,19,260,78,15,30,1,38,12,25,0,12,29,14,494,0.0,2,463,275,9,4008,8.66,14.57,39,364,125,249,388,3454,33,8.9,13.87,314.0,84,70,631,57.36,51,10,63,0,6.3,51,10,63,0,6.3,98,41,6,20,6,32,0.78,46,47,13,17,8,38,0.81,103,386,1379,3.57,7,125.4,54,433,1717,3.97,18,156.1,91,29,198,2.64,111,53,50,0,0,13,1,409,37.2,35,47,43,1,0,11,1,362,32.9,33,60,32,296,76,6.9,67,173,69,0.4,81,68,163,0.42,92,28:42:00,93,6,6,12,7,9,16,-4,-0.36,64.0,0.04999999999999982,0.36363636363636365
962,866,Coastal Carolina,2020,Sun Belt,0,0,1,0,11,11,0,27,740,4915,6.64,55,447,25,699,3748,5.36,24,25,341,74,86,98,13,197,74,86,98,13,197,6,12,15,1,20,10,25,0,32,43,17,793,0.0,68,255,170,4,2460,9.65,14.47,26,224,33,203,337,2231,11,6.62,10.99,202.8,3,37,368,33.45,73,7,53,1,7.57,73,7,53,1,7.57,35,55,25,17,6,48,0.87,101,27,11,5,8,24,0.89,15,485,2455,5.06,29,223.2,35,362,1517,4.19,13,137.9,10,12,56,1.09,15,25,16,2,0,12,0,206,18.7,18,56,47,1,0,9,0,412,37.5,53,53,34,322,70,6.4,4,138,75,0.54,38,52,139,0.37,5,34:15:00,9,8,14,22,7,4,11,11,1.0,26.0,1.2799999999999994,1.0
963,877,Ga. Southern,2020,Sun Belt,0,0,0,0,13,8,5,84,814,4826,5.93,38,371,15,828,4234,5.11,30,33,326,103,88,121,18,227,103,88,121,18,227,88,8,17,0,87,18,29,1,74,43,9,939,2.0,124,176,97,11,1354,7.69,13.96,9,104,42,234,406,2776,16,6.84,11.86,213.5,4,53,440,33.85,113,12,170,0,14.17,113,12,170,0,14.17,36,46,23,3,14,40,0.87,11,44,12,8,12,32,0.73,6,638,3472,5.44,29,267.1,17,422,1458,3.45,14,112.2,17,16,100,1.23,24,33,28,1,0,14,0,270,20.8,74,43,40,1,0,18,0,354,27.2,66,49,58,288,78,6.0,62,163,66,0.41,19,61,178,0.34,14,33:19:00,23,8,18,26,6,11,17,9,0.69,49.5,0.8199999999999994,0.6153846153846154
964,879,Georgia St.,2020,Sun Belt,0,0,0,0,9,5,4,48,664,3759,5.66,35,418,81,672,3819,5.68,36,40,424,78,65,118,20,203,78,65,118,20,203,38,8,13,1,52,12,23,1,29,32,10,587,0.0,65,276,162,9,2046,7.41,12.63,14,227,117,219,344,2557,21,7.43,11.68,284.1,90,49,530,58.89,46,17,93,1,5.47,46,17,93,1,5.47,2,38,18,7,11,36,0.95,68,37,12,14,5,31,0.84,42,388,1713,4.41,21,190.3,38,328,1262,3.85,15,140.2,15,11,70,1.22,91,40,35,0,0,7,0,296,32.9,38,37,34,1,0,12,0,294,32.7,13,56,30,269,71,7.9,46,144,62,0.43,31,47,128,0.37,99,28:11:00,73,8,10,18,10,9,19,-1,-0.11,64.5,-0.019999999999999574,0.5555555555555556
965,892,Louisiana,2020,Sun Belt,0,0,0,0,10,9,1,43,670,4226,6.31,41,423,31,730,3478,4.76,27,27,348,83,106,79,22,207,83,106,79,22,207,108,9,22,0,70,14,25,1,40,35,10,663,0.0,76,287,168,7,2148,7.48,12.79,18,215,5,155,303,1669,8,5.51,10.77,166.9,92,58,592,59.2,52,16,101,0,6.31,52,16,101,0,6.31,79,46,18,11,8,37,0.8,57,35,18,4,7,29,0.83,26,383,2078,5.43,23,207.8,84,427,1809,4.24,19,180.9,7,9,69,0.9,29,27,21,2,0,9,2,218,21.8,28,45,40,1,0,9,0,339,33.9,109,39,14,172,46,4.6,53,126,53,0.42,93,70,160,0.44,102,28:03:00,13,6,15,21,5,7,12,9,0.9,37.0,1.5499999999999998,0.9
966,933,South Alabama,2020,Sun Belt,0,0,0,0,11,4,7,94,770,3944,5.12,25,359,90,745,4800,6.44,37,37,436,108,90,130,11,231,108,90,130,11,231,88,16,34,0,18,10,26,0,108,20,22,490,0.0,46,351,219,6,2719,7.75,12.42,18,247,105,220,333,2881,15,8.65,13.1,261.9,5,42,384,34.91,108,8,101,0,12.62,108,8,101,0,12.62,80,30,7,8,9,24,0.8,48,53,20,12,11,43,0.81,112,419,1225,2.92,7,111.4,77,412,1919,4.66,22,174.5,121,40,273,3.64,53,37,31,3,0,13,1,300,27.3,112,26,24,0,0,13,0,219,19.9,118,40,12,125,46,4.2,69,167,66,0.4,76,59,143,0.41,57,30:22:00,70,7,7,14,9,6,15,-1,-0.09,92.0,-1.3200000000000003,0.36363636363636365
967,945,Texas St.,2020,Sun Belt,0,0,0,0,12,2,10,85,778,4436,5.7,41,370,125,939,5939,6.32,55,58,495,127,143,147,24,314,127,143,147,24,314,111,10,26,0,100,14,21,1,20,21,32,369,0.0,54,406,248,14,2861,7.05,11.54,26,238,112,278,413,3245,26,7.86,11.67,270.4,57,62,597,49.75,79,15,122,0,8.13,79,15,122,0,8.13,67,40,15,15,3,33,0.83,109,61,26,15,14,55,0.9,96,372,1575,4.23,15,131.2,113,526,2694,5.12,29,224.5,68,27,202,2.25,116,58,56,0,0,18,0,458,38.2,69,44,41,0,0,9,0,332,27.7,113,37,32,180,53,4.4,110,151,50,0.33,119,88,179,0.49,120,25:50:00,82,8,7,15,4,14,18,-3,-0.25,105.0,-0.6200000000000001,0.16666666666666666
968,948,Troy,2020,Sun Belt,0,0,0,0,11,5,6,66,784,4321,5.51,33,393,64,806,4456,5.53,33,34,405,113,101,120,21,242,113,101,120,21,242,50,10,17,1,34,13,28,0,31,17,22,313,0.0,21,456,299,13,3192,7.0,10.68,22,290,70,240,358,2623,16,7.33,10.93,238.5,37,55,509,46.27,22,11,32,0,2.91,22,11,32,0,2.91,116,46,11,14,8,33,0.72,75,40,13,10,11,34,0.85,116,328,1129,3.44,11,102.6,69,448,1833,4.09,17,166.6,47,22,161,2.0,43,34,31,0,0,16,0,283,25.7,70,37,34,1,0,13,2,301,27.4,66,51,30,262,66,6.0,31,164,75,0.46,46,61,160,0.38,116,26:53:00,93,6,8,14,5,13,18,-4,-0.36,65.0,-0.020000000000000462,0.45454545454545453
969,954,ULM,2020,Sun Belt,0,0,0,0,10,0,10,119,631,3057,4.84,23,306,113,678,4646,6.85,49,56,465,95,130,76,13,219,95,130,76,13,219,77,17,33,1,111,13,19,1,19,18,6,315,0.0,63,384,224,12,2294,5.97,10.24,14,229,43,126,217,2153,20,9.92,17.09,215.3,26,48,437,43.7,102,15,182,3,12.13,102,15,182,3,12.13,123,32,8,11,2,21,0.66,79,41,23,9,3,35,0.85,125,247,763,3.09,9,76.3,121,461,2493,5.41,29,249.3,95,27,167,2.7,124,56,54,0,0,10,0,420,42.0,122,23,15,1,0,2,1,163,16.3,89,41,24,158,53,5.3,124,133,34,0.26,127,81,142,0.57,112,27:16:00,112,7,4,11,7,12,19,-8,-0.8,116.0,-2.01,0.0
